15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | LMEx Framework Version: 4.0.0.12
15-Dec-2021 17:22:25  | FRM | ### | LMEx 32Bit
15-Dec-2021 17:22:25  | FRM | ### | LMEx Sensor Version: 1.1.11.3
15-Dec-2021 17:22:25  | FRM | ### | User: MIB1RT
15-Dec-2021 17:22:25  | FRM | ### | User level: EXTENDED
15-Dec-2021 17:22:25  | FRM | ### | Test bench         : CANONLY
15-Dec-2021 17:22:25  | FRM | ### | Host name          : RT-Z0KG0
15-Dec-2021 17:22:25  | FRM | ### | Unibox Id          : 100
15-Dec-2021 17:22:25  | FRM | ### | Mainboard Number   : -1
15-Dec-2021 17:22:25  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
15-Dec-2021 17:22:25  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007765_8D-21-686\04-El._Testing_at_RT_Accel_Gyro(3)\FA_4755
15-Dec-2021 17:22:25  | FRM | ### | Temporary file path: c:\TempMessdaten\\20211215172225\
15-Dec-2021 17:22:25  | FRM | ### | Movejob: deactivated
15-Dec-2021 17:22:25  | FRM | ### | TDMS ByteOrder: BigEndian
15-Dec-2021 17:22:25  | FRM | ### | TDMS language: german
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | Info: temporary saving active
15-Dec-2021 17:22:25  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
15-Dec-2021 17:22:25  | FRM | ### | 
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | 
15-Dec-2021 17:22:25  | FRM | ### | Sensor Pos=1 Nr=1
15-Dec-2021 17:22:25  | FRM | ### | Sensor Pos=4 Nr=4755
15-Dec-2021 17:22:25  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
15-Dec-2021 17:22:25  | FRM | ### | Test initializeded
15-Dec-2021 17:22:25  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
15-Dec-2021 17:22:28  | INF | ### | Paranoia power reset (TM)
15-Dec-2021 17:22:30  | SEN | 001 | module_id:8256
15-Dec-2021 17:22:30  | SEN | 001 | SNR:b0b6808707032040
15-Dec-2021 17:22:31  | SEN | 001 | USNR:0000H6K250004064032KY
15-Dec-2021 17:22:32  | INF | ### | CRC 64138 crc read:64138
15-Dec-2021 17:22:32  | INF | ### | SensorNr1
15-Dec-2021 17:22:32  | INF | ### | 
15-Dec-2021 17:22:32  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
15-Dec-2021 17:22:34  | INF | ### | | RATE_X_wodrivewoCM        |      -0.01dps|  0.04dps  | DC <2dps, AC < 0.088dps |
15-Dec-2021 17:25:24  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.00|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
15-Dec-2021 17:25:24  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.00|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
15-Dec-2021 17:25:25  | INF | ### | | c_odr_trim_current        |         -1.00|     0.00  | c_odr_trim_current |
15-Dec-2021 17:25:25  | INF | ### | | acc_trm_dgain_s0_y        |    -129.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:25:25  | INF | ### | | acc_trm_dgain_s0_z        |    -129.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:25:25  | INF | ### | | acc_trm_dgain_s0_x        |    -129.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:25:26  | INF | ### | | a_x_S28_DC_CBIST          |    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:26  | INF | ### | | a_y_S28_DC_CBIST          |     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:26  | INF | ### | | a_z_S28_DC_CBIST          |   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:26  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
15-Dec-2021 17:25:26  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |          0.00|     0.00  | a_x_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:25:27  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |          0.00|     0.00  | a_y_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:25:27  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          0.00|     0.00  | a_z_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:25:27  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
15-Dec-2021 17:25:27  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:27  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.00|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:25:27  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |          0.00|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:25:27  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |          0.00|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:25:28  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
15-Dec-2021 17:25:28  | FRM | ### | Wait TDMS writeprocess ...
15-Dec-2021 17:25:29  | FRM | ### | TDMS writeprocess completed.
15-Dec-2021 17:25:29  | FRM | 001 | TDMS Defragmentation file pos 1
15-Dec-2021 17:25:29  | FRM | 004 | TDMS Defragmentation file pos 4
15-Dec-2021 17:25:29  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
15-Dec-2021 17:25:29  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:25:29  | FRM | ### | Complete duration: 0.05 hours
15-Dec-2021 17:25:29  | FRM | ### | ----------------------------------------------------------------------------
