10-Feb-2022 13:02:11  | FRM | ### | ----------------------------------------------------------------------------
10-Feb-2022 13:02:11  | FRM | ### | LMEx Framework Version: 4.0.0.12
10-Feb-2022 13:02:11  | FRM | ### | LMEx 32Bit
10-Feb-2022 13:02:11  | FRM | ### | LMEx Sensor Version: 1.1.11.3
10-Feb-2022 13:02:11  | FRM | ### | User: MIB1RT
10-Feb-2022 13:02:11  | FRM | ### | User level: EXTENDED
10-Feb-2022 13:02:11  | FRM | ### | Test bench         : CANONLY
10-Feb-2022 13:02:11  | FRM | ### | Host name          : RT-Z0KG0
10-Feb-2022 13:02:11  | FRM | ### | Unibox Id          : 100
10-Feb-2022 13:02:11  | FRM | ### | Mainboard Number   : -1
10-Feb-2022 13:02:11  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
10-Feb-2022 13:02:11  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007979_8D-22-054\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\4926_FA_afterDrop
10-Feb-2022 13:02:11  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220210130211\
10-Feb-2022 13:02:11  | FRM | ### | Movejob: deactivated
10-Feb-2022 13:02:11  | FRM | ### | TDMS ByteOrder: BigEndian
10-Feb-2022 13:02:11  | FRM | ### | TDMS language: german
10-Feb-2022 13:02:11  | FRM | ### | ----------------------------------------------------------------------------
10-Feb-2022 13:02:11  | FRM | ### | Info: temporary saving active
10-Feb-2022 13:02:11  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
10-Feb-2022 13:02:11  | FRM | ### | 
10-Feb-2022 13:02:11  | FRM | ### | ----------------------------------------------------------------------------
10-Feb-2022 13:02:11  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
10-Feb-2022 13:02:11  | FRM | ### | ----------------------------------------------------------------------------
10-Feb-2022 13:02:11  | FRM | ### | 
10-Feb-2022 13:02:11  | FRM | ### | Sensor Pos=1 Nr=1
10-Feb-2022 13:02:11  | FRM | ### | Sensor Pos=4 Nr=4926
10-Feb-2022 13:02:11  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
10-Feb-2022 13:02:11  | FRM | ### | Test initializeded
10-Feb-2022 13:02:11  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
10-Feb-2022 13:02:14  | INF | ### | Paranoia power reset (TM)
10-Feb-2022 13:02:16  | SEN | 001 | module_id:4911
10-Feb-2022 13:02:16  | SEN | 001 | SNR:b0b680870703132f
10-Feb-2022 13:02:16  | SEN | 001 | USNR:0000H6K250004047019KY
10-Feb-2022 13:02:17  | INF | ### | CRC 57365 crc read:57365
10-Feb-2022 13:02:17  | INF | ### | SensorNr1
10-Feb-2022 13:02:17  | INF | ### | 
10-Feb-2022 13:02:17  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
10-Feb-2022 13:02:19  | INF | ### | | RATE_X_wodrivewoCM        |     -0.083dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
10-Feb-2022 13:04:54  | INF | ### | | a_z_stim_zp1g_bite_sum    |     -51.016mg|   0.00mg  | 3750mg < DC < 3750mg |
10-Feb-2022 13:04:54  | INF | ### | | a_x_stim_zp1g_bite_diff   |   10488.125mg|   0.00mg  | 6500mg < DC < 13000mg |
10-Feb-2022 13:04:54  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -9218.711mg|   0.00mg  | -12000mg < DC < -5500mg |
10-Feb-2022 13:04:54  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9097.344mg|   0.00mg  | -11500mg < DC < -7000mg |
10-Feb-2022 13:04:54  | INF | ### | | a_x_stim_zp1g_prepost_bite|       0.352mg|   0.00mg  | -10 mg < DC < 10mg |
10-Feb-2022 13:04:54  | INF | ### | | a_y_stim_zp1g_prepost_bite|       0.313mg|   0.00mg  | -10 mg < DC < 10mg |
10-Feb-2022 13:04:54  | INF | ### | | a_z_stim_zp1g_prepost_bite|      -0.313mg|   0.00mg  | -10 mg < DC < 10mg |
10-Feb-2022 13:04:56  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25318.164LSB|  0.56LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:56  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -25855.117LSB|  0.62LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:56  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25837.266LSB|  0.74LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:57  | INF | ### | | a_x_S28_SC_CBIST          |  22786.328LSB|  0.69LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:57  | INF | ### | | a_y_S28_SC_CBIST          | -23457.500LSB|  0.85LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:57  | INF | ### | | a_z_S28_SC_CBIST          | -23859.961LSB|  0.56LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:58  | INF | ### | | NSF_S28_x                 |         0.900|     0.00  | NSF_S28_x |
10-Feb-2022 13:04:58  | INF | ### | | NSF_S28_y                 |         0.907|     0.00  | NSF_S28_y |
10-Feb-2022 13:04:58  | INF | ### | | NSF_S28_z                 |         0.923|     0.00  | NSF_S28_z |
10-Feb-2022 13:04:58  | INF | ### | | a_x_S28_DC_SC_CBIST       |   -161.875LSB|  0.65LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:58  | INF | ### | | a_y_S28_DC_SC_CBIST       |     65.273LSB|  0.73LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:58  | INF | ### | | a_z_S28_DC_SC_CBIST       |    113.750LSB|  0.75LSB  | X < DC < X, AC < X |
10-Feb-2022 13:04:58  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.583|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
10-Feb-2022 13:04:58  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.661|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
10-Feb-2022 13:04:58  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.695|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
10-Feb-2022 13:04:58  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
10-Feb-2022 13:04:59  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
10-Feb-2022 13:04:59  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
10-Feb-2022 13:04:59  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
10-Feb-2022 13:05:00  | INF | ### | | a_x_S28_DC_CBIST          |   -121.172LSB|  0.69LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | a_y_S28_DC_CBIST          |     48.750LSB|  0.48LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | a_z_S28_DC_CBIST          |     82.031LSB|  0.00LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
10-Feb-2022 13:05:00  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |   -122.656LSB|  0.80LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     49.219LSB|  1.54LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     83.398LSB|  1.83LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:00  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         1.484|     0.00  | a_x_S28_DC_ILEAK_DIFF |
10-Feb-2022 13:05:00  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |        -0.469|     0.00  | a_y_S28_DC_ILEAK_DIFF |
10-Feb-2022 13:05:00  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -1.367|     0.00  | a_z_S28_DC_ILEAK_DIFF |
10-Feb-2022 13:05:01  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
10-Feb-2022 13:05:01  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|   -123.359LSB|  0.83LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:01  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise| -31999.023LSB|  0.00LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:01  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     83.359LSB|  1.76LSB  | X < DC < X, AC < X |
10-Feb-2022 13:05:01  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.703|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
10-Feb-2022 13:05:01  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     32048.242|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
10-Feb-2022 13:05:01  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         0.039|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
10-Feb-2022 13:05:01  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
10-Feb-2022 13:05:01  | FRM | ### | Wait TDMS writeprocess ...
10-Feb-2022 13:05:02  | FRM | ### | TDMS writeprocess completed.
10-Feb-2022 13:05:02  | FRM | 001 | TDMS Defragmentation file pos 1
10-Feb-2022 13:05:03  | FRM | 004 | TDMS Defragmentation file pos 4
10-Feb-2022 13:05:03  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
10-Feb-2022 13:05:03  | FRM | ### | ----------------------------------------------------------------------------
10-Feb-2022 13:05:03  | FRM | ### | Complete duration: 0.05 hours
10-Feb-2022 13:05:03  | FRM | ### | ----------------------------------------------------------------------------
