08-Feb-2022 13:40:35  | FRM | ### | ----------------------------------------------------------------------------
08-Feb-2022 13:40:35  | FRM | ### | LMEx Framework Version: 4.0.0.12
08-Feb-2022 13:40:35  | FRM | ### | LMEx 32Bit
08-Feb-2022 13:40:35  | FRM | ### | LMEx Sensor Version: 1.1.11.3
08-Feb-2022 13:40:35  | FRM | ### | User: MIB1RT
08-Feb-2022 13:40:35  | FRM | ### | User level: EXTENDED
08-Feb-2022 13:40:35  | FRM | ### | Test bench         : CANONLY
08-Feb-2022 13:40:35  | FRM | ### | Host name          : RT-Z0KG0
08-Feb-2022 13:40:35  | FRM | ### | Unibox Id          : 100
08-Feb-2022 13:40:35  | FRM | ### | Mainboard Number   : -1
08-Feb-2022 13:40:35  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
08-Feb-2022 13:40:35  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007979_8D-22-054\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\4926_FA
08-Feb-2022 13:40:35  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220208134035\
08-Feb-2022 13:40:35  | FRM | ### | Movejob: deactivated
08-Feb-2022 13:40:35  | FRM | ### | TDMS ByteOrder: BigEndian
08-Feb-2022 13:40:35  | FRM | ### | TDMS language: german
08-Feb-2022 13:40:35  | FRM | ### | ----------------------------------------------------------------------------
08-Feb-2022 13:40:35  | FRM | ### | Info: temporary saving active
08-Feb-2022 13:40:35  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
08-Feb-2022 13:40:35  | FRM | ### | 
08-Feb-2022 13:40:35  | FRM | ### | ----------------------------------------------------------------------------
08-Feb-2022 13:40:35  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
08-Feb-2022 13:40:35  | FRM | ### | ----------------------------------------------------------------------------
08-Feb-2022 13:40:35  | FRM | ### | 
08-Feb-2022 13:40:35  | FRM | ### | Sensor Pos=1 Nr=1
08-Feb-2022 13:40:35  | FRM | ### | Sensor Pos=4 Nr=4926
08-Feb-2022 13:40:35  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
08-Feb-2022 13:40:35  | FRM | ### | Test initializeded
08-Feb-2022 13:40:35  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
08-Feb-2022 13:40:37  | INF | ### | Paranoia power reset (TM)
08-Feb-2022 13:40:39  | SEN | 001 | module_id:9764
08-Feb-2022 13:40:40  | SEN | 001 | SNR:b0b6808707032624
08-Feb-2022 13:40:40  | SEN | 001 | USNR:0000H6K250004036038KY
08-Feb-2022 13:40:40  | INF | ### | CRC 53229 crc read:53229
08-Feb-2022 13:40:40  | INF | ### | SensorNr1
08-Feb-2022 13:40:40  | INF | ### | 
08-Feb-2022 13:40:40  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
08-Feb-2022 13:40:43  | INF | ### | | RATE_X_wodrivewoCM        |     -0.024dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
08-Feb-2022 13:43:14  | INF | ### | | a_x_stim_zp1g_bite_diff   |   10451.328mg|   0.00mg  | 6500mg < DC < 13000mg |
08-Feb-2022 13:43:14  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -9188.125mg|   0.00mg  | -12000mg < DC < -5500mg |
08-Feb-2022 13:43:14  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9058.203mg|   0.00mg  | -11500mg < DC < -7000mg |
08-Feb-2022 13:43:14  | INF | ### | | a_x_stim_zp1g_prepost_bite|       0.234mg|   0.00mg  | -10 mg < DC < 10mg |
08-Feb-2022 13:43:14  | INF | ### | | a_y_stim_zp1g_prepost_bite|      -0.156mg|   0.00mg  | -10 mg < DC < 10mg |
08-Feb-2022 13:43:14  | INF | ### | | a_z_stim_zp1g_prepost_bite|      -0.430mg|   0.00mg  | -10 mg < DC < 10mg |
08-Feb-2022 13:43:16  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25328.359LSB|  0.43LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:16  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -25871.133LSB|  0.66LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:16  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25827.031LSB|  0.81LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:17  | INF | ### | | a_x_S28_SC_CBIST          |  22779.727LSB|  0.90LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:17  | INF | ### | | a_y_S28_SC_CBIST          | -23458.711LSB|  1.11LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:17  | INF | ### | | a_z_S28_SC_CBIST          | -23861.484LSB|  1.00LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:18  | INF | ### | | NSF_S28_x                 |         0.899|     0.00  | NSF_S28_x |
08-Feb-2022 13:43:18  | INF | ### | | NSF_S28_y                 |         0.907|     0.00  | NSF_S28_y |
08-Feb-2022 13:43:18  | INF | ### | | NSF_S28_z                 |         0.924|     0.00  | NSF_S28_z |
08-Feb-2022 13:43:18  | INF | ### | | a_x_S28_DC_SC_CBIST       |   -163.984LSB|  0.63LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:18  | INF | ### | | a_y_S28_DC_SC_CBIST       |     67.148LSB|  0.95LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:18  | INF | ### | | a_z_S28_DC_SC_CBIST       |    115.508LSB|  0.60LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:18  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.562|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
08-Feb-2022 13:43:18  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.859|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
08-Feb-2022 13:43:18  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.554|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
08-Feb-2022 13:43:18  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
08-Feb-2022 13:43:19  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
08-Feb-2022 13:43:19  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
08-Feb-2022 13:43:19  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
08-Feb-2022 13:43:19  | INF | ### | | a_x_S28_DC_CBIST          |   -122.656LSB|  0.49LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:19  | INF | ### | | a_y_S28_DC_CBIST          |     49.570LSB|  0.95LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:19  | INF | ### | | a_z_S28_DC_CBIST          |     83.320LSB|  0.46LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:20  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
08-Feb-2022 13:43:20  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |   -124.063LSB|  0.44LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:20  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     49.844LSB|  0.82LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:20  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     84.258LSB|  0.66LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:20  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         1.406|     0.00  | a_x_S28_DC_ILEAK_DIFF |
08-Feb-2022 13:43:20  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |        -0.273|     0.00  | a_y_S28_DC_ILEAK_DIFF |
08-Feb-2022 13:43:20  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -0.938|     0.00  | a_z_S28_DC_ILEAK_DIFF |
08-Feb-2022 13:43:20  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
08-Feb-2022 13:43:21  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|   -124.648LSB|  0.48LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:21  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise| -18734.375LSB|  0.00LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:21  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     84.414LSB|  0.64LSB  | X < DC < X, AC < X |
08-Feb-2022 13:43:21  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.586|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
08-Feb-2022 13:43:21  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     18784.219|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
08-Feb-2022 13:43:21  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |        -0.156|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
08-Feb-2022 13:43:21  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
08-Feb-2022 13:43:21  | FRM | ### | Wait TDMS writeprocess ...
08-Feb-2022 13:43:22  | FRM | ### | TDMS writeprocess completed.
08-Feb-2022 13:43:22  | FRM | 001 | TDMS Defragmentation file pos 1
08-Feb-2022 13:43:22  | FRM | 004 | TDMS Defragmentation file pos 4
08-Feb-2022 13:43:22  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
08-Feb-2022 13:43:22  | FRM | ### | ----------------------------------------------------------------------------
08-Feb-2022 13:43:22  | FRM | ### | Complete duration: 0.05 hours
08-Feb-2022 13:43:22  | FRM | ### | ----------------------------------------------------------------------------
