31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | LMEx Framework Version: 4.0.0.12
31-Jan-2022 10:54:43  | FRM | ### | LMEx 32Bit
31-Jan-2022 10:54:43  | FRM | ### | LMEx Sensor Version: 1.1.11.3
31-Jan-2022 10:54:43  | FRM | ### | User: MIB1RT
31-Jan-2022 10:54:43  | FRM | ### | User level: EXTENDED
31-Jan-2022 10:54:43  | FRM | ### | Test bench         : CANONLY
31-Jan-2022 10:54:43  | FRM | ### | Host name          : RT-Z0KG0
31-Jan-2022 10:54:43  | FRM | ### | Unibox Id          : 100
31-Jan-2022 10:54:43  | FRM | ### | Mainboard Number   : -1
31-Jan-2022 10:54:43  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 10:54:43  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007969_8D-22-051\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA
31-Jan-2022 10:54:43  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220131105443\
31-Jan-2022 10:54:43  | FRM | ### | Movejob: deactivated
31-Jan-2022 10:54:43  | FRM | ### | TDMS ByteOrder: BigEndian
31-Jan-2022 10:54:43  | FRM | ### | TDMS language: german
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | Info: temporary saving active
31-Jan-2022 10:54:43  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
31-Jan-2022 10:54:43  | FRM | ### | 
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | 
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=1 Nr=1
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=2 Nr=4922
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=3 Nr=4923
31-Jan-2022 10:54:43  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
31-Jan-2022 10:54:43  | FRM | ### | Test initializeded
31-Jan-2022 10:54:43  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 10:54:45  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 10:54:47  | SEN | 001 | module_id:4911
31-Jan-2022 10:54:48  | SEN | 001 | SNR:b0b680870703132f
31-Jan-2022 10:54:48  | SEN | 001 | USNR:0000H6K250004047019KY
31-Jan-2022 10:54:48  | INF | ### | CRC 57365 crc read:57365
31-Jan-2022 10:54:48  | INF | ### | SensorNr1
31-Jan-2022 10:54:48  | INF | ### | 
31-Jan-2022 10:54:48  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 10:54:51  | INF | ### | | RATE_X_wodrivewoCM        |     -0.089dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:27  | INF | ### | | a_z_stim_zp1g_bite_sum    |     310.273mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 10:57:27  | INF | ### | | a_x_stim_zp1g_bite_diff   |    9796.992mg|   0.00mg  | 6500mg < DC < 13000mg |
31-Jan-2022 10:57:27  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -8605.352mg|   0.00mg  | -12000mg < DC < -5500mg |
31-Jan-2022 10:57:27  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -8674.414mg|   0.00mg  | -11500mg < DC < -7000mg |
31-Jan-2022 10:57:27  | INF | ### | | a_x_stim_zp1g_prepost_bite|      -0.898mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:57:27  | INF | ### | | a_y_stim_zp1g_prepost_bite|      -1.016mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:57:27  | INF | ### | | a_z_stim_zp1g_prepost_bite|       0.117mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:57:29  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25264.063LSB|  0.63LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:29  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -25704.102LSB|  0.89LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:29  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25452.617LSB|  0.57LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:30  | INF | ### | | a_x_S28_SC_CBIST          |  23187.773LSB|  0.91LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:30  | INF | ### | | a_y_S28_SC_CBIST          | -23635.430LSB|  0.88LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:30  | INF | ### | | a_z_S28_SC_CBIST          | -23383.828LSB|  1.28LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:31  | INF | ### | | NSF_S28_x                 |         0.918|     0.00  | NSF_S28_x |
31-Jan-2022 10:57:31  | INF | ### | | NSF_S28_y                 |         0.920|     0.00  | NSF_S28_y |
31-Jan-2022 10:57:31  | INF | ### | | NSF_S28_z                 |         0.919|     0.00  | NSF_S28_z |
31-Jan-2022 10:57:31  | INF | ### | | a_x_S28_DC_SC_CBIST       |   -234.414LSB|  0.82LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:31  | INF | ### | | a_y_S28_DC_SC_CBIST       |    495.898LSB|  0.85LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:31  | INF | ### | | a_z_S28_DC_SC_CBIST       |    265.469LSB|  0.37LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:31  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.753|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:57:31  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.778|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:57:31  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.336|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:57:31  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
31-Jan-2022 10:57:32  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:57:32  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:57:32  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:57:33  | INF | ### | | a_x_S28_DC_CBIST          |   -177.578LSB|  0.37LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:33  | INF | ### | | a_y_S28_DC_CBIST          |    367.773LSB|  0.49LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:33  | INF | ### | | a_z_S28_DC_CBIST          |    198.242LSB|  0.40LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:33  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
31-Jan-2022 10:57:33  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |   -177.656LSB|  0.63LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |    367.813LSB|  0.48LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |    198.711LSB|  1.41LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         0.078|     0.00  | a_x_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:57:34  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |        -0.039|     0.00  | a_y_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:57:34  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -0.469|     0.00  | a_z_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:57:34  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 10:57:34  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|   -178.203LSB|  0.75LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  31999.023LSB|  0.00LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|    198.438LSB|  0.85LSB  | X < DC < X, AC < X |
31-Jan-2022 10:57:34  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.547|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:57:34  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |    -31631.211|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:57:34  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         0.273|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:57:35  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 10:57:36  | SEN | 003 | module_id:8479
31-Jan-2022 10:57:37  | SEN | 003 | SNR:07e171440705211f
31-Jan-2022 10:57:37  | SEN | 003 | USNR:0000H2FX33010031033KY
31-Jan-2022 10:57:37  | INF | ### | CRC 49917 crc read:49917
31-Jan-2022 10:57:37  | INF | ### | SensorNr4923
31-Jan-2022 10:57:37  | INF | ### | 
31-Jan-2022 10:57:37  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 10:57:40  | INF | ### | | RATE_X_wodrivewoCM        |      0.031dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:40  | INF | ### | | RATE_Y_wodrivewoCM        |     -0.000dps|  0.06dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:40  | INF | ### | | RATE_Z_wodrivewoCM        |      0.015dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:41  | INF | ### | | Quad_X_wodrivewoCM        |      0.910dps|  0.16dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 10:57:41  | INF | ### | | Quad_Y_wodrivewoCM        |      1.628dps|  0.28dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 10:57:41  | INF | ### | | Quad_Z_wodrivewoCM        |     -0.748dps|  0.29dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 10:57:44  | INF | ### | | CV_D_wodrivewoCM in TADC  |       2.327mV|   0.15mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 10:57:46  | INF | ### | | CV_X_wodrivewoCM in TADC  |     -11.939mV|   0.34mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:47  | INF | ### | | CV_Y_wodrivewoCM in TADC  |       5.469mV|   0.39mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:49  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      37.540mV|   0.47mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:52  | INF | ### | | RATE_X_wodrivewCM         |      0.038dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:52  | INF | ### | | RATE_Y_wodrivewCM         |     -0.006dps|  0.06dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:52  | INF | ### | | RATE_Z_wodrivewCM         |     -0.004dps|  0.03dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:57:54  | INF | ### | | CV_D_wodrivewCM in TADC   |       2.392mV|   0.19mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 10:57:56  | INF | ### | | CV_X_wodrivewCM in TADC   |     -11.370mV|   0.29mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:57  | INF | ### | | CV_Y_wodrivewCM in TADC   |       5.800mV|   0.29mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:59  | INF | ### | | CV_Z_wodrivewCM in TADC   |      37.691mV|   0.33mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 10:57:59  | INF | ### | | CV_D_inTADC_diff          |       0.064mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 10:57:59  | INF | ### | | CV_X_inTADC_diff          |       0.568mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 10:57:59  | INF | ### | | CV_Y_inTADC_diff          |       0.331mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 10:57:59  | INF | ### | | CV_Z_inTADC_diff          |       0.152mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 10:58:02  | INF | ### | | CM_OFFSET_wodrive in TADC |      -8.684mV|   0.04mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 10:58:03  | INF | ### | | Aout(4k_en)               |     328.993mV|   1.81mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 10:58:03  | INF | ### | | Pout(4k_en)               |     -51.703mV|   0.13mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 10:58:04  | INF | ### | | Aout(4k_en & pd_aa)       |     654.916mV|   1.45mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 10:58:05  | INF | ### | | Aout(4k_en & pd_ai)       |     646.031mV|   2.65mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 10:58:06  | INF | ### | | Aout normal mode          |     651.939mV|   1.30mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 10:58:06  | INF | ### | | Pout normal mode          |     -47.264mV|   0.28mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 10:58:06  | INF | ### | | asymm_pout_4um_diff       |      -4.439mV|   0.00mV  | -10mV< DC <-0.5mV |
31-Jan-2022 10:58:06  | INF | ### | | asymm_aout_4um_ratio      |         0.505|     0.00  | 0.49< DC <0.51 |
31-Jan-2022 10:58:06  | INF | ### | | asymm_aout_pdaaai_ratio   |         1.014|     0.00  | 0.975< DC <1.025 |
31-Jan-2022 10:58:06  | INF | ### | | Normal_Rate_x             |      0.364dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:06  | INF | ### | | Normal_Rate_y             |     -0.002dps|  0.07dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:06  | INF | ### | | Normal_Rate_z             |      0.037dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:08  | INF | ### | | CM_OFFSET_normal in TADC  |      -8.662mV|   0.04mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 10:58:08  | INF | ### | | AoutTrim                  |     657.031mV|   0.00mV  | 100mV< DC <1100mV |
31-Jan-2022 10:58:09  | INF | ### | | Aout_s16                  |     651.870mV|   0.00mV  | 200mV< DC <1100mV |
31-Jan-2022 10:58:09  | INF | ### | | Aout_rel_dev_s16          |     -0.785pct|  0.00pct  | -3pct< DC <3pct |
31-Jan-2022 10:58:11  | INF | ### | | S31:CM_in_Sens            |       0.059Au|   0.02Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 10:58:11  | INF | ### | | S31:CM_inSens_PD_AI       |       0.624Au|   0.05Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 10:58:12  | INF | ### | | S31:CM_inSens_PD_AA       |      -0.497Au|   0.06Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 10:58:13  | INF | ### | | S31:CM_inSens_PD_AIAA     |       0.040Au|   0.03Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 10:58:15  | INF | ### | | CV_D_in_Sens              |  23403.800LSB|  2.08LSB  | abs(DC) > 20000LSB, AC < 5LSB |
31-Jan-2022 10:58:17  | INF | ### | | GYRO_TAU                  |      72.443ms|   0.00ms  | 40ms< DC <100ms |
31-Jan-2022 10:58:17  | INF | ### | | VCO_freq_measured         |      0.000KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 10:58:17  | INF | ### | | VCO_freq_FT               |     25.674KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 10:58:17  | INF | ### | | VCO_freq_dev              |   25674.400Hz|   0.00Hz  | -100Hz< DC <100Hz |
31-Jan-2022 10:58:18  | INF | ### | | Gyro_rate_raw_x           |     -1.202dps|  0.03dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 10:58:18  | INF | ### | | Gyro_rate_raw_y           |     18.356dps|  0.05dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 10:58:18  | INF | ### | | Gyro_rate_raw_z           |     -7.601dps|  0.04dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 10:58:19  | INF | ### | | Quad_q2r_res_x            |   -268.719dps|  0.07dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 10:58:19  | INF | ### | | Quad_q2r_res_y            |    409.839dps|  0.47dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 10:58:19  | INF | ### | | Quad_q2r_res_z            |   -143.091dps|  0.26dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_cvs_x               |      0.224dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_cvs_y               |      1.408dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_cvs_z               |      0.184dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_cvs_x               |  -1679.470dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_cvs_y               |  -2386.727dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_cvs_z               |   1353.168dps|  0.00dps  | 200dps< DC <6000dps |
31-Jan-2022 10:58:26  | INF | ### | | Phase_cvs_x               |    -0.133mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 10:58:26  | INF | ### | | Phase_cvs_y               |    -0.590mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 10:58:26  | INF | ### | | Phase_cvs_z               |     0.136mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_x                   |      0.303dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_y                   |     -0.739dps|  0.00dps  | -5dps< DC <-0.01dps |
31-Jan-2022 10:58:26  | INF | ### | | Rdiff_z                   |      0.709dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_x                   |   -185.021dps|  0.00dps  | -248dps< DC <-120dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_y                   |    204.526dps|  0.00dps  | 140dps< DC <268dps |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_z                   |   -371.008dps|  0.00dps  | -464dps< DC <-272dps |
31-Jan-2022 10:58:26  | INF | ### | | Phase_TOSK_x              |    -1.640mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 10:58:26  | INF | ### | | Phase_TOSK_y              |    -3.614mrad| 0.00mrad  | -7mrad< DC <-0.1mrad |
31-Jan-2022 10:58:26  | INF | ### | | Phase_TOSK_z              |    -1.911mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 10:58:26  | INF | ### | | QDIFFtrim_X               |    186.250dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | QDIFFtrim_Y               |    205.100dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | QDIFFtrim_Z               |    374.000dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_dev_X               |     -1.229dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_dev_Y               |     -0.574dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_dev_Z               |     -2.992dps|  0.00dps  |   |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_rel_dev_X           |     -0.660pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_rel_dev_Y           |     -0.280pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 10:58:26  | INF | ### | | Qdiff_rel_dev_Z           |     -0.800pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 10:58:26  | INF | ### | | Post_Rate_x               |      0.370dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:26  | INF | ### | | Post_Rate_y               |     -0.014dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:27  | INF | ### | | Post_Rate_z               |     -0.283dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 10:58:28  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|         1.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:28  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|        10.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:28  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:28  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:30  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|         2.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:30  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|         9.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:30  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:30  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|        28.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:32  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|         3.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:32  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|        14.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:32  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:32  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|        27.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:34  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|         4.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:34  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|         8.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:34  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:34  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|        26.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:35  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|         5.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:36  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|        10.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:36  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:36  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:37  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|         6.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:37  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|        12.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:37  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:37  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:39  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|         7.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:39  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|        11.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:39  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:39  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 10:58:39  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20220131105443\\AoutStartUp_Loop7_Pos3_module_id_8479_20220131105837.csv
31-Jan-2022 10:58:41  | INF | ### | | GYRO_STARTUP time         |      30.663ms|   0.00ms  | 15 ms< DC <40 ms |
31-Jan-2022 10:58:41  | INF | ### | | ASIC_temp_start           |    19.802degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 10:58:41  | INF | ### | | ASIC_temp_end             |    19.912degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 10:58:41  | INF | ### | 
31-Jan-2022 10:58:43  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 10:58:47  | INF | ### | | a_x_G32_stim_zp1g         |      -1.211mg|   2.22mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:47  | INF | ### | | a_y_G32_stim_zp1g         |      -1.875mg|   2.05mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:47  | INF | ### | | a_z_G32_stim_zp1g         |     993.945mg|   2.78mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 10:58:47  | INF | ### | | a_x_G16_stim_zp1g         |      -0.391mg|   1.72mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:47  | INF | ### | | a_y_G16_stim_zp1g         |      -4.297mg|   1.58mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:47  | INF | ### | | a_z_G16_stim_zp1g         |     995.234mg|   2.69mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 10:58:48  | INF | ### | | a_x_stim_zp1g_pre_bite    |       6.367mg|   1.47mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:48  | INF | ### | | a_y_stim_zp1g_pre_bite    |      -5.430mg|   2.13mg  | -20mg < DC < 20 mg, AC < 2 mg |
