03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | LMEx Framework Version: 4.0.0.12
03-Feb-2022 11:41:10  | FRM | ### | LMEx 32Bit
03-Feb-2022 11:41:10  | FRM | ### | LMEx Sensor Version: 1.1.11.3
03-Feb-2022 11:41:10  | FRM | ### | User: MIB1RT
03-Feb-2022 11:41:10  | FRM | ### | User level: EXTENDED
03-Feb-2022 11:41:10  | FRM | ### | Test bench         : CANONLY
03-Feb-2022 11:41:10  | FRM | ### | Host name          : RT-Z0KG0
03-Feb-2022 11:41:10  | FRM | ### | Unibox Id          : 100
03-Feb-2022 11:41:10  | FRM | ### | Mainboard Number   : -1
03-Feb-2022 11:41:10  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
03-Feb-2022 11:41:10  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007980_8D-22-055\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\4927_FA
03-Feb-2022 11:41:10  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220203114109\
03-Feb-2022 11:41:10  | FRM | ### | Movejob: deactivated
03-Feb-2022 11:41:10  | FRM | ### | TDMS ByteOrder: BigEndian
03-Feb-2022 11:41:10  | FRM | ### | TDMS language: german
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | Info: temporary saving active
03-Feb-2022 11:41:10  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
03-Feb-2022 11:41:10  | FRM | ### | 
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | 
03-Feb-2022 11:41:10  | FRM | ### | Sensor Pos=1 Nr=1
03-Feb-2022 11:41:10  | FRM | ### | Sensor Pos=4 Nr=4927
03-Feb-2022 11:41:10  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
03-Feb-2022 11:41:10  | FRM | ### | Test initializeded
03-Feb-2022 11:41:10  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
03-Feb-2022 11:41:12  | INF | ### | Paranoia power reset (TM)
03-Feb-2022 11:41:14  | SEN | 001 | module_id:4911
03-Feb-2022 11:41:14  | SEN | 001 | SNR:b0b680870703132f
03-Feb-2022 11:41:14  | SEN | 001 | USNR:0000H6K250004047019KY
03-Feb-2022 11:41:15  | INF | ### | CRC 57365 crc read:57365
03-Feb-2022 11:41:15  | INF | ### | SensorNr1
03-Feb-2022 11:41:15  | INF | ### | 
03-Feb-2022 11:41:15  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
03-Feb-2022 11:41:17  | INF | ### | | RATE_X_wodrivewoCM        |     -0.088dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
03-Feb-2022 11:43:58  | INF | ### | | a_x_stim_zp1g_bite_diff   |    9461.016mg|   0.00mg  | 6500mg < DC < 13000mg |
03-Feb-2022 11:43:58  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -8433.945mg|   0.00mg  | -12000mg < DC < -5500mg |
03-Feb-2022 11:43:58  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9025.313mg|   0.00mg  | -11500mg < DC < -7000mg |
03-Feb-2022 11:43:58  | INF | ### | | a_x_stim_zp1g_prepost_bite|       0.352mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:43:58  | INF | ### | | a_y_stim_zp1g_prepost_bite|      -0.039mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:43:58  | INF | ### | | a_z_stim_zp1g_prepost_bite|      -0.313mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:44:00  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  26777.539LSB|  0.63LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:00  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -25815.469LSB|  1.04LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:00  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -24753.008LSB|  0.93LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:01  | INF | ### | | a_x_S28_SC_CBIST          |  24248.008LSB|  0.82LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:01  | INF | ### | | a_y_S28_SC_CBIST          | -24654.414LSB|  0.71LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:01  | INF | ### | | a_z_S28_SC_CBIST          | -23440.352LSB|  1.19LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:02  | INF | ### | | NSF_S28_x                 |         0.906|     0.00  | NSF_S28_x |
03-Feb-2022 11:44:02  | INF | ### | | NSF_S28_y                 |         0.955|     0.00  | NSF_S28_y |
03-Feb-2022 11:44:02  | INF | ### | | NSF_S28_z                 |         0.947|     0.00  | NSF_S28_z |
03-Feb-2022 11:44:02  | INF | ### | | a_x_S28_DC_SC_CBIST       |     52.813LSB|  0.69LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:02  | INF | ### | | a_y_S28_DC_SC_CBIST       |    -70.273LSB|  0.82LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:02  | INF | ### | | a_z_S28_DC_SC_CBIST       |    -44.609LSB|  0.73LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:02  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.621|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
03-Feb-2022 11:44:02  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.784|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
03-Feb-2022 11:44:02  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.692|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
03-Feb-2022 11:44:02  | INF | ### | | c_odr_trim_current        |         1.000|     0.00  | c_odr_trim_current |
03-Feb-2022 11:44:03  | INF | ### | | acc_trm_dgain_s0_y        |  -7508.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
03-Feb-2022 11:44:03  | INF | ### | | acc_trm_dgain_s0_z        |  -7508.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
03-Feb-2022 11:44:03  | INF | ### | | acc_trm_dgain_s0_x        |  -7508.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
03-Feb-2022 11:44:03  | INF | ### | | a_x_S28_DC_CBIST          |     38.320LSB|  0.65LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:03  | INF | ### | | a_y_S28_DC_CBIST          |    -49.570LSB|  0.58LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:03  | INF | ### | | a_z_S28_DC_CBIST          |    -35.430LSB|  0.45LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:04  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
03-Feb-2022 11:44:04  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     39.844LSB|  0.56LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:04  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |    -49.844LSB|  0.82LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:04  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |    -33.711LSB|  1.47LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:04  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |        -1.523|     0.00  | a_x_S28_DC_ILEAK_DIFF |
03-Feb-2022 11:44:04  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         0.273|     0.00  | a_y_S28_DC_ILEAK_DIFF |
03-Feb-2022 11:44:04  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -1.719|     0.00  | a_z_S28_DC_ILEAK_DIFF |
03-Feb-2022 11:44:04  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
03-Feb-2022 11:44:05  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     39.141LSB|  0.48LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:05  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  14493.164LSB|  0.00LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:05  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|    -34.063LSB|  1.53LSB  | X < DC < X, AC < X |
03-Feb-2022 11:44:05  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.703|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
03-Feb-2022 11:44:05  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |    -14543.008|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
03-Feb-2022 11:44:05  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         0.352|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
03-Feb-2022 11:44:05  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
03-Feb-2022 11:44:05  | FRM | ### | Wait TDMS writeprocess ...
03-Feb-2022 11:44:06  | FRM | ### | TDMS writeprocess completed.
03-Feb-2022 11:44:06  | FRM | 001 | TDMS Defragmentation file pos 1
03-Feb-2022 11:44:07  | FRM | 004 | TDMS Defragmentation file pos 4
03-Feb-2022 11:44:07  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
03-Feb-2022 11:44:07  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:44:07  | FRM | ### | Complete duration: 0.05 hours
03-Feb-2022 11:44:07  | FRM | ### | ----------------------------------------------------------------------------
