13-Dec-2021 17:31:55  | FRM | ### | ----------------------------------------------------------------------------
13-Dec-2021 17:31:55  | FRM | ### | LMEx Framework Version: 4.0.0.12
13-Dec-2021 17:31:55  | FRM | ### | LMEx 32Bit
13-Dec-2021 17:31:55  | FRM | ### | LMEx Sensor Version: 1.1.11.3
13-Dec-2021 17:31:55  | FRM | ### | User: MIB1RT
13-Dec-2021 17:31:55  | FRM | ### | User level: EXTENDED
13-Dec-2021 17:31:55  | FRM | ### | Test bench         : CANONLY
13-Dec-2021 17:31:55  | FRM | ### | Host name          : RT-Z0KG0
13-Dec-2021 17:31:55  | FRM | ### | Unibox Id          : 100
13-Dec-2021 17:31:55  | FRM | ### | Mainboard Number   : -1
13-Dec-2021 17:31:55  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
13-Dec-2021 17:31:55  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007764_8D-21-685\04-El._Testing_at_RT_Accel_Gyro(3)\FA_4754
13-Dec-2021 17:31:55  | FRM | ### | Temporary file path: c:\TempMessdaten\\20211213173155\
13-Dec-2021 17:31:55  | FRM | ### | Movejob: deactivated
13-Dec-2021 17:31:55  | FRM | ### | TDMS ByteOrder: BigEndian
13-Dec-2021 17:31:55  | FRM | ### | TDMS language: german
13-Dec-2021 17:31:55  | FRM | ### | ----------------------------------------------------------------------------
13-Dec-2021 17:31:55  | FRM | ### | Info: temporary saving active
13-Dec-2021 17:31:55  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
13-Dec-2021 17:31:55  | FRM | ### | 
13-Dec-2021 17:31:55  | FRM | ### | ----------------------------------------------------------------------------
13-Dec-2021 17:31:55  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
13-Dec-2021 17:31:55  | FRM | ### | ----------------------------------------------------------------------------
13-Dec-2021 17:31:55  | FRM | ### | 
13-Dec-2021 17:31:56  | FRM | ### | Sensor Pos=1 Nr=1
13-Dec-2021 17:31:56  | FRM | ### | Sensor Pos=4 Nr=4754
13-Dec-2021 17:31:56  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
13-Dec-2021 17:31:56  | FRM | ### | Test initializeded
13-Dec-2021 17:31:56  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
13-Dec-2021 17:31:58  | INF | ### | Paranoia power reset (TM)
13-Dec-2021 17:32:00  | SEN | 001 | module_id:14099
13-Dec-2021 17:32:00  | SEN | 001 | SNR:b0b6808707033713
13-Dec-2021 17:32:00  | SEN | 001 | USNR:0000H6K250004019055KY
13-Dec-2021 17:32:01  | INF | ### | CRC 42917 crc read:42917
13-Dec-2021 17:32:01  | INF | ### | SensorNr1
13-Dec-2021 17:32:01  | INF | ### | 
13-Dec-2021 17:32:01  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
13-Dec-2021 17:32:03  | INF | ### | | RATE_X_wodrivewoCM        |      -0.08dps|  0.04dps  | DC <2dps, AC < 0.088dps |
13-Dec-2021 17:34:45  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.68|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
13-Dec-2021 17:34:45  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.94|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
13-Dec-2021 17:34:45  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.65|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
13-Dec-2021 17:34:46  | INF | ### | | c_odr_trim_current        |          0.00|     0.00  | c_odr_trim_current |
13-Dec-2021 17:34:46  | INF | ### | | acc_trm_dgain_s0_y        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
13-Dec-2021 17:34:46  | INF | ### | | acc_trm_dgain_s0_z        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
13-Dec-2021 17:34:46  | INF | ### | | acc_trm_dgain_s0_x        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
13-Dec-2021 17:34:47  | INF | ### | | a_x_S28_DC_CBIST          |    -298.59LSB|  0.43LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:47  | INF | ### | | a_y_S28_DC_CBIST          |     352.54LSB|  0.56LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:47  | INF | ### | | a_z_S28_DC_CBIST          |     349.26LSB|  0.48LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:47  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
13-Dec-2021 17:34:48  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |    -297.54LSB|  0.61LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     351.80LSB|  1.10LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     347.42LSB|  1.67LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         -1.05|     0.00  | a_x_S28_DC_ILEAK_DIFF |
13-Dec-2021 17:34:48  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |          0.74|     0.00  | a_y_S28_DC_ILEAK_DIFF |
13-Dec-2021 17:34:48  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          1.84|     0.00  | a_z_S28_DC_ILEAK_DIFF |
13-Dec-2021 17:34:48  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
13-Dec-2021 17:34:48  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|    -297.93LSB|  0.48LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  -31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     347.38LSB|  1.31LSB  | X < DC < X, AC < X |
13-Dec-2021 17:34:48  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.39|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
13-Dec-2021 17:34:48  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |      32350.82|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
13-Dec-2021 17:34:48  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |          0.04|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
13-Dec-2021 17:34:49  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
13-Dec-2021 17:34:49  | FRM | ### | Wait TDMS writeprocess ...
13-Dec-2021 17:34:50  | FRM | ### | TDMS writeprocess completed.
13-Dec-2021 17:34:50  | FRM | 001 | TDMS Defragmentation file pos 1
13-Dec-2021 17:34:50  | FRM | 004 | TDMS Defragmentation file pos 4
13-Dec-2021 17:34:50  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
13-Dec-2021 17:34:50  | FRM | ### | ----------------------------------------------------------------------------
13-Dec-2021 17:34:50  | FRM | ### | Complete duration: 0.05 hours
13-Dec-2021 17:34:50  | FRM | ### | ----------------------------------------------------------------------------
