21-Jan-2022 06:52:04  | FRM | ### | ----------------------------------------------------------------------------
21-Jan-2022 06:52:04  | FRM | ### | LMEx Framework Version: 4.0.0.12
21-Jan-2022 06:52:04  | FRM | ### | LMEx 32Bit
21-Jan-2022 06:52:04  | FRM | ### | LMEx Sensor Version: 1.1.11.3
21-Jan-2022 06:52:04  | FRM | ### | User: HCI7RT
21-Jan-2022 06:52:04  | FRM | ### | User level: EXTENDED
21-Jan-2022 06:52:04  | FRM | ### | Test bench         : CANONLY
21-Jan-2022 06:52:04  | FRM | ### | Host name          : RT-Z0EN3
21-Jan-2022 06:52:04  | FRM | ### | Unibox Id          : 100
21-Jan-2022 06:52:04  | FRM | ### | Mainboard Number   : -1
21-Jan-2022 06:52:04  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
21-Jan-2022 06:52:04  | FRM | ### | Final file path    : \\bosch.com\dfsrb\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007937_8D-22-035\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA
21-Jan-2022 06:52:04  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220121065204\
21-Jan-2022 06:52:04  | FRM | ### | Movejob: deactivated
21-Jan-2022 06:52:04  | FRM | ### | TDMS ByteOrder: BigEndian
21-Jan-2022 06:52:04  | FRM | ### | TDMS language: german
21-Jan-2022 06:52:04  | FRM | ### | ----------------------------------------------------------------------------
21-Jan-2022 06:52:04  | FRM | ### | Info: temporary saving active
21-Jan-2022 06:52:04  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
21-Jan-2022 06:52:04  | FRM | ### | 
21-Jan-2022 06:52:04  | FRM | ### | ----------------------------------------------------------------------------
21-Jan-2022 06:52:04  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
21-Jan-2022 06:52:04  | FRM | ### | ----------------------------------------------------------------------------
21-Jan-2022 06:52:04  | FRM | ### | 
21-Jan-2022 06:52:04  | FRM | ### | Sensor Pos=1 Nr=1
21-Jan-2022 06:52:04  | FRM | ### | Sensor Pos=4 Nr=4898
21-Jan-2022 06:52:04  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
21-Jan-2022 06:52:04  | FRM | ### | Test initializeded
21-Jan-2022 06:52:04  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
21-Jan-2022 06:52:06  | INF | ### | Paranoia power reset (TM)
21-Jan-2022 06:52:08  | SEN | 001 | module_id:14099
21-Jan-2022 06:52:09  | SEN | 001 | SNR:b0b6808707033713
21-Jan-2022 06:52:09  | SEN | 001 | USNR:0000H6K250004019055KY
21-Jan-2022 06:52:09  | INF | ### | CRC 42917 crc read:42917
21-Jan-2022 06:52:09  | INF | ### | SensorNr1
21-Jan-2022 06:52:09  | INF | ### | 
21-Jan-2022 06:52:09  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
21-Jan-2022 06:52:12  | INF | ### | | RATE_X_wodrivewoCM        |      -0.08dps|  0.04dps  | DC <2dps, AC < 0.088dps |
21-Jan-2022 06:54:47  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.58|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
21-Jan-2022 06:54:47  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.67|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
21-Jan-2022 06:54:47  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.54|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
21-Jan-2022 06:54:47  | INF | ### | | c_odr_trim_current        |          1.00|     0.00  | c_odr_trim_current |
21-Jan-2022 06:54:48  | INF | ### | | acc_trm_dgain_s0_y        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
21-Jan-2022 06:54:48  | INF | ### | | acc_trm_dgain_s0_z        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
21-Jan-2022 06:54:48  | INF | ### | | acc_trm_dgain_s0_x        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
21-Jan-2022 06:54:49  | INF | ### | | a_x_S28_DC_CBIST          |      91.99LSB|  0.40LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | a_y_S28_DC_CBIST          |    -156.80LSB|  0.49LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | a_z_S28_DC_CBIST          |     -45.04LSB|  0.51LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
21-Jan-2022 06:54:49  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |      92.27LSB|  0.50LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |    -155.63LSB|  0.62LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     -46.17LSB|  0.45LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:49  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         -0.27|     0.00  | a_x_S28_DC_ILEAK_DIFF |
21-Jan-2022 06:54:49  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         -1.17|     0.00  | a_y_S28_DC_ILEAK_DIFF |
21-Jan-2022 06:54:49  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          1.13|     0.00  | a_z_S28_DC_ILEAK_DIFF |
21-Jan-2022 06:54:50  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
21-Jan-2022 06:54:50  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|      91.48LSB|  0.46LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:50  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  -31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:50  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     -46.13LSB|  0.71LSB  | X < DC < X, AC < X |
21-Jan-2022 06:54:50  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.78|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
21-Jan-2022 06:54:50  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |      31843.40|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
21-Jan-2022 06:54:50  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.04|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
21-Jan-2022 06:54:50  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
21-Jan-2022 06:54:50  | FRM | ### | Wait TDMS writeprocess ...
21-Jan-2022 06:54:51  | FRM | ### | TDMS writeprocess completed.
21-Jan-2022 06:54:51  | FRM | 001 | TDMS Defragmentation file pos 1
21-Jan-2022 06:54:51  | FRM | 004 | TDMS Defragmentation file pos 4
21-Jan-2022 06:54:51  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
21-Jan-2022 06:54:52  | FRM | ### | ----------------------------------------------------------------------------
21-Jan-2022 06:54:52  | FRM | ### | Complete duration: 0.05 hours
21-Jan-2022 06:54:52  | FRM | ### | ----------------------------------------------------------------------------
