31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | LMEx Framework Version: 4.0.0.12
31-Jan-2022 15:29:29  | FRM | ### | LMEx 32Bit
31-Jan-2022 15:29:29  | FRM | ### | LMEx Sensor Version: 1.1.11.3
31-Jan-2022 15:29:29  | FRM | ### | User: MIB1RT
31-Jan-2022 15:29:29  | FRM | ### | User level: EXTENDED
31-Jan-2022 15:29:29  | FRM | ### | Test bench         : CANONLY
31-Jan-2022 15:29:29  | FRM | ### | Host name          : RT-Z0KG0
31-Jan-2022 15:29:29  | FRM | ### | Unibox Id          : 100
31-Jan-2022 15:29:29  | FRM | ### | Mainboard Number   : -1
31-Jan-2022 15:29:29  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:29  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007969_8D-22-051\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA_afterDrops
31-Jan-2022 15:29:29  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220131152929\
31-Jan-2022 15:29:29  | FRM | ### | Movejob: deactivated
31-Jan-2022 15:29:29  | FRM | ### | TDMS ByteOrder: BigEndian
31-Jan-2022 15:29:29  | FRM | ### | TDMS language: german
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: temporary saving active
31-Jan-2022 15:29:29  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=1 Nr=1
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=2 Nr=4922
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=3 Nr=4923
31-Jan-2022 15:29:29  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
31-Jan-2022 15:29:29  | FRM | ### | Test initializeded
31-Jan-2022 15:29:29  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:31  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 15:29:33  | SEN | 001 | module_id:4911
31-Jan-2022 15:29:33  | SEN | 001 | SNR:b0b680870703132f
31-Jan-2022 15:29:34  | SEN | 001 | USNR:0000H6K250004047019KY
31-Jan-2022 15:29:34  | INF | ### | CRC 57365 crc read:57365
31-Jan-2022 15:29:34  | INF | ### | SensorNr1
31-Jan-2022 15:29:34  | INF | ### | 
31-Jan-2022 15:29:34  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 15:29:36  | INF | ### | | RATE_X_wodrivewoCM        |     -0.086dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:10  | INF | ### | | a_y_stim_zp1g_bite_sum    |    -366.641mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 15:32:10  | INF | ### | | a_z_stim_zp1g_bite_sum    |     311.289mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 15:32:10  | INF | ### | | a_x_stim_zp1g_bite_diff   |    9788.203mg|   0.00mg  | 6500mg < DC < 13000mg |
31-Jan-2022 15:32:10  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -8597.969mg|   0.00mg  | -12000mg < DC < -5500mg |
31-Jan-2022 15:32:10  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -8665.352mg|   0.00mg  | -11500mg < DC < -7000mg |
31-Jan-2022 15:32:10  | INF | ### | | a_x_stim_zp1g_prepost_bite|       0.156mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:32:10  | INF | ### | | a_y_stim_zp1g_prepost_bite|       0.273mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:32:10  | INF | ### | | a_z_stim_zp1g_prepost_bite|      -0.039mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:32:12  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25278.828LSB|  0.50LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:12  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -25718.516LSB|  0.58LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:12  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25453.320LSB|  0.89LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:12  | INF | ### | | a_x_S28_SC_CBIST          |  23187.695LSB|  0.85LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:12  | INF | ### | | a_y_S28_SC_CBIST          | -23635.273LSB|  1.10LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:12  | INF | ### | | a_z_S28_SC_CBIST          | -23383.984LSB|  0.98LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:13  | INF | ### | | NSF_S28_x                 |         0.917|     0.00  | NSF_S28_x |
31-Jan-2022 15:32:13  | INF | ### | | NSF_S28_y                 |         0.919|     0.00  | NSF_S28_y |
31-Jan-2022 15:32:13  | INF | ### | | NSF_S28_z                 |         0.919|     0.00  | NSF_S28_z |
31-Jan-2022 15:32:13  | INF | ### | | a_x_S28_DC_SC_CBIST       |   -234.570LSB|  0.63LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:13  | INF | ### | | a_y_S28_DC_SC_CBIST       |    496.328LSB|  0.81LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:13  | INF | ### | | a_z_S28_DC_SC_CBIST       |    265.117LSB|  0.50LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:13  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.578|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:32:13  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.745|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:32:13  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.457|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:32:14  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
31-Jan-2022 15:32:14  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:32:14  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:32:14  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:32:15  | INF | ### | | a_x_S28_DC_CBIST          |   -177.344LSB|  0.75LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:15  | INF | ### | | a_y_S28_DC_CBIST          |    368.164LSB|  0.69LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:15  | INF | ### | | a_z_S28_DC_CBIST          |    198.164LSB|  0.48LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:15  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
31-Jan-2022 15:32:16  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |   -177.969LSB|  0.71LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |    368.633LSB|  0.64LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |    198.320LSB|  0.48LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         0.625|     0.00  | a_x_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:32:16  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |        -0.469|     0.00  | a_y_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:32:16  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -0.156|     0.00  | a_z_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:32:16  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:32:16  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|   -178.516LSB|  0.56LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise| -31999.023LSB|  0.00LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|    198.633LSB|  0.49LSB  | X < DC < X, AC < X |
31-Jan-2022 15:32:16  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.547|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:32:16  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     32367.656|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:32:16  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |        -0.313|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:32:17  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:32:18  | SEN | 003 | module_id:8479
31-Jan-2022 15:32:18  | SEN | 003 | SNR:07e171440705211f
31-Jan-2022 15:32:19  | SEN | 003 | USNR:0000H2FX33010031033KY
31-Jan-2022 15:32:19  | INF | ### | CRC 49917 crc read:49917
31-Jan-2022 15:32:19  | INF | ### | SensorNr4923
31-Jan-2022 15:32:19  | INF | ### | 
31-Jan-2022 15:32:19  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 15:32:21  | INF | ### | | RATE_X_wodrivewoCM        |      0.035dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:21  | INF | ### | | RATE_Y_wodrivewoCM        |      0.004dps|  0.06dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:21  | INF | ### | | RATE_Z_wodrivewoCM        |      0.016dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:22  | INF | ### | | Quad_X_wodrivewoCM        |      0.966dps|  0.21dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:32:22  | INF | ### | | Quad_Y_wodrivewoCM        |      1.495dps|  0.26dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:32:23  | INF | ### | | Quad_Z_wodrivewoCM        |     -0.687dps|  0.32dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:32:26  | INF | ### | | CV_D_wodrivewoCM in TADC  |       2.425mV|   0.18mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:32:27  | INF | ### | | CV_X_wodrivewoCM in TADC  |     -11.289mV|   0.27mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:29  | INF | ### | | CV_Y_wodrivewoCM in TADC  |       5.665mV|   0.41mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:30  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      37.956mV|   0.29mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:33  | INF | ### | | RATE_X_wodrivewCM         |      0.021dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:33  | INF | ### | | RATE_Y_wodrivewCM         |     -0.017dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:34  | INF | ### | | RATE_Z_wodrivewCM         |      0.011dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:32:36  | INF | ### | | CV_D_wodrivewCM in TADC   |       2.474mV|   0.17mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:32:37  | INF | ### | | CV_X_wodrivewCM in TADC   |     -11.247mV|   0.35mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:39  | INF | ### | | CV_Y_wodrivewCM in TADC   |       5.600mV|   0.30mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:40  | INF | ### | | CV_Z_wodrivewCM in TADC   |      37.667mV|   0.30mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:32:40  | INF | ### | | CV_D_inTADC_diff          |       0.049mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:32:40  | INF | ### | | CV_X_inTADC_diff          |       0.042mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:32:40  | INF | ### | | CV_Y_inTADC_diff          |      -0.065mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:32:40  | INF | ### | | CV_Z_inTADC_diff          |      -0.289mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:32:43  | INF | ### | | CM_OFFSET_wodrive in TADC |      -8.675mV|   0.05mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:32:45  | INF | ### | | Aout(4k_en)               |     330.009mV|   0.92mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 15:32:45  | INF | ### | | Pout(4k_en)               |     -48.162mV|   0.24mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 15:32:46  | INF | ### | | Aout(4k_en & pd_aa)       |     655.553mV|   2.67mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:32:46  | INF | ### | | Aout(4k_en & pd_ai)       |     647.099mV|   1.98mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:32:47  | INF | ### | | Aout normal mode          |     652.689mV|   1.45mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:32:47  | INF | ### | | Pout normal mode          |     -43.797mV|   0.17mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 15:32:47  | INF | ### | | asymm_pout_4um_diff       |      -4.365mV|   0.00mV  | -10mV< DC <-0.5mV |
31-Jan-2022 15:32:47  | INF | ### | | asymm_aout_4um_ratio      |         0.506|     0.00  | 0.49< DC <0.51 |
31-Jan-2022 15:32:47  | INF | ### | | asymm_aout_pdaaai_ratio   |         1.013|     0.00  | 0.975< DC <1.025 |
31-Jan-2022 15:32:48  | INF | ### | | Normal_Rate_x             |      0.426dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:32:48  | INF | ### | | Normal_Rate_y             |     -0.070dps|  0.07dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:32:48  | INF | ### | | Normal_Rate_z             |      0.011dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:32:49  | INF | ### | | CM_OFFSET_normal in TADC  |      -8.631mV|   0.06mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 15:32:49  | INF | ### | | AoutTrim                  |     657.031mV|   0.00mV  | 100mV< DC <1100mV |
31-Jan-2022 15:32:50  | INF | ### | | Aout_s16                  |     653.309mV|   0.00mV  | 200mV< DC <1100mV |
31-Jan-2022 15:32:50  | INF | ### | | Aout_rel_dev_s16          |     -0.566pct|  0.00pct  | -3pct< DC <3pct |
31-Jan-2022 15:32:52  | INF | ### | | S31:CM_in_Sens            |       0.020Au|   0.04Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:32:53  | INF | ### | | S31:CM_inSens_PD_AI       |       0.587Au|   0.05Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:32:54  | INF | ### | | S31:CM_inSens_PD_AA       |      -0.526Au|   0.04Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:32:54  | INF | ### | | S31:CM_inSens_PD_AIAA     |       0.070Au|   0.04Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:32:56  | INF | ### | | CV_D_in_Sens              |  23463.830LSB|  2.12LSB  | abs(DC) > 20000LSB, AC < 5LSB |
31-Jan-2022 15:32:58  | INF | ### | | GYRO_TAU                  |      72.215ms|   0.00ms  | 40ms< DC <100ms |
31-Jan-2022 15:32:59  | INF | ### | | VCO_freq_measured         |      0.000KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 15:32:59  | INF | ### | | VCO_freq_FT               |     25.674KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 15:32:59  | INF | ### | | VCO_freq_dev              |   25674.400Hz|   0.00Hz  | -100Hz< DC <100Hz |
31-Jan-2022 15:33:00  | INF | ### | | Gyro_rate_raw_x           |     -1.096dps|  0.07dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:33:00  | INF | ### | | Gyro_rate_raw_y           |     18.324dps|  0.06dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:33:00  | INF | ### | | Gyro_rate_raw_z           |     -7.632dps|  0.04dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:33:00  | INF | ### | | Quad_q2r_res_x            |   -294.560dps|  0.10dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:33:00  | INF | ### | | Quad_q2r_res_y            |    395.076dps|  0.59dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:33:00  | INF | ### | | Quad_q2r_res_z            |   -148.391dps|  0.33dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_cvs_x               |      0.206dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_cvs_y               |      1.376dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_cvs_z               |      0.225dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_cvs_x               |  -1679.790dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_cvs_y               |  -2387.867dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_cvs_z               |   1353.839dps|  0.00dps  | 200dps< DC <6000dps |
31-Jan-2022 15:33:07  | INF | ### | | Phase_cvs_x               |    -0.123mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:33:07  | INF | ### | | Phase_cvs_y               |    -0.576mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:33:07  | INF | ### | | Phase_cvs_z               |     0.166mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_x                   |      0.307dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_y                   |     -0.742dps|  0.00dps  | -5dps< DC <-0.01dps |
31-Jan-2022 15:33:07  | INF | ### | | Rdiff_z                   |      0.707dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_x                   |   -185.222dps|  0.00dps  | -248dps< DC <-120dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_y                   |    205.715dps|  0.00dps  | 140dps< DC <268dps |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_z                   |   -373.223dps|  0.00dps  | -464dps< DC <-272dps |
31-Jan-2022 15:33:07  | INF | ### | | Phase_TOSK_x              |    -1.658mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 15:33:07  | INF | ### | | Phase_TOSK_y              |    -3.607mrad| 0.00mrad  | -7mrad< DC <-0.1mrad |
31-Jan-2022 15:33:07  | INF | ### | | Phase_TOSK_z              |    -1.894mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 15:33:07  | INF | ### | | QDIFFtrim_X               |    186.250dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | QDIFFtrim_Y               |    205.100dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | QDIFFtrim_Z               |    374.000dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_dev_X               |     -1.028dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_dev_Y               |      0.615dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_dev_Z               |     -0.777dps|  0.00dps  |   |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_rel_dev_X           |     -0.552pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_rel_dev_Y           |      0.300pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:33:07  | INF | ### | | Qdiff_rel_dev_Z           |     -0.208pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:33:08  | INF | ### | | Post_Rate_x               |      0.440dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:33:08  | INF | ### | | Post_Rate_y               |     -0.092dps|  0.08dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:33:08  | INF | ### | | Post_Rate_z               |     -0.314dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:33:10  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|         1.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:10  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|        13.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:10  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:10  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|        28.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:11  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|         2.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:11  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|        13.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:11  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:11  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|        29.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:13  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|         3.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:13  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|        12.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:13  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:13  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|        27.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:15  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|         4.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:15  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|         8.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:15  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:15  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|        26.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:17  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|         5.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:17  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|        13.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:17  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:17  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|        27.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:19  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|         6.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:19  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|        11.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:19  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:19  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:20  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|         7.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:20  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|        10.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:20  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:20  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 15:33:20  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20220131152929\\AoutStartUp_Loop7_Pos3_module_id_8479_20220131153319.csv
31-Jan-2022 15:33:22  | INF | ### | | GYRO_STARTUP time         |      28.163ms|   0.00ms  | 15 ms< DC <40 ms |
31-Jan-2022 15:33:22  | INF | ### | | ASIC_temp_start           |    20.443degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 15:33:22  | INF | ### | | ASIC_temp_end             |    20.532degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 15:33:22  | INF | ### | 
31-Jan-2022 15:33:24  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 15:33:28  | INF | ### | | a_x_G32_stim_zp1g         |     -19.727mg|   3.09mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:28  | INF | ### | | a_y_G32_stim_zp1g         |      -3.203mg|   3.50mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:28  | INF | ### | | a_z_G32_stim_zp1g         |     992.344mg|   2.59mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 15:33:28  | INF | ### | | a_x_G16_stim_zp1g         |     -18.301mg|   1.51mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:28  | INF | ### | | a_y_G16_stim_zp1g         |      -4.492mg|   1.56mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:28  | INF | ### | | a_z_G16_stim_zp1g         |     992.754mg|   2.29mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 15:33:29  | INF | ### | | a_x_stim_zp1g_pre_bite    |     -10.195mg|   1.38mg  | -20mg < DC < 20 mg, AC < 2 mg |
