01-Dec-2021 15:37:07  | FRM | ### | ----------------------------------------------------------------------------
01-Dec-2021 15:37:07  | FRM | ### | LMEx Framework Version: 4.0.0.12
01-Dec-2021 15:37:07  | FRM | ### | LMEx 32Bit
01-Dec-2021 15:37:07  | FRM | ### | LMEx Sensor Version: 1.1.11.3
01-Dec-2021 15:37:07  | FRM | ### | User: MIB1RT
01-Dec-2021 15:37:07  | FRM | ### | User level: EXTENDED
01-Dec-2021 15:37:07  | FRM | ### | Test bench         : CANONLY
01-Dec-2021 15:37:07  | FRM | ### | Host name          : RT-Z0KG0
01-Dec-2021 15:37:07  | FRM | ### | Unibox Id          : 100
01-Dec-2021 15:37:07  | FRM | ### | Mainboard Number   : -1
01-Dec-2021 15:37:07  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
01-Dec-2021 15:37:07  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007715_8D-21-664\04-El._Testing_at_RT_Accel_Gyro(3)\4700_FA
01-Dec-2021 15:37:07  | FRM | ### | Temporary file path: c:\TempMessdaten\\20211201153707\
01-Dec-2021 15:37:07  | FRM | ### | Movejob: deactivated
01-Dec-2021 15:37:07  | FRM | ### | TDMS ByteOrder: BigEndian
01-Dec-2021 15:37:07  | FRM | ### | TDMS language: german
01-Dec-2021 15:37:07  | FRM | ### | ----------------------------------------------------------------------------
01-Dec-2021 15:37:07  | FRM | ### | Info: temporary saving active
01-Dec-2021 15:37:07  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
01-Dec-2021 15:37:07  | FRM | ### | 
01-Dec-2021 15:37:07  | FRM | ### | ----------------------------------------------------------------------------
01-Dec-2021 15:37:07  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
01-Dec-2021 15:37:07  | FRM | ### | ----------------------------------------------------------------------------
01-Dec-2021 15:37:07  | FRM | ### | 
01-Dec-2021 15:37:08  | FRM | ### | Sensor Pos=1 Nr=1
01-Dec-2021 15:37:08  | FRM | ### | Sensor Pos=4 Nr=4700
01-Dec-2021 15:37:08  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
01-Dec-2021 15:37:08  | FRM | ### | Test initializeded
01-Dec-2021 15:37:08  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
01-Dec-2021 15:37:10  | INF | ### | Paranoia power reset (TM)
01-Dec-2021 15:37:12  | SEN | 001 | module_id:8256
01-Dec-2021 15:37:12  | SEN | 001 | SNR:b0b6808707032040
01-Dec-2021 15:37:12  | SEN | 001 | USNR:0000H6K250004064032KY
01-Dec-2021 15:37:13  | INF | ### | CRC 64138 crc read:64138
01-Dec-2021 15:37:13  | INF | ### | SensorNr1
01-Dec-2021 15:37:13  | INF | ### | 
01-Dec-2021 15:37:13  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
01-Dec-2021 15:37:15  | INF | ### | | RATE_X_wodrivewoCM        |      -0.00dps|  0.04dps  | DC <2dps, AC < 0.088dps |
01-Dec-2021 15:39:57  | INF | ### | | a_z_S28_DC_SC_CBIST       |     313.40LSB|  0.63LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:57  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.52|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
01-Dec-2021 15:39:57  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.69|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
01-Dec-2021 15:39:57  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.59|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
01-Dec-2021 15:39:57  | INF | ### | | c_odr_trim_current        |          1.00|     0.00  | c_odr_trim_current |
01-Dec-2021 15:39:58  | INF | ### | | acc_trm_dgain_s0_y        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
01-Dec-2021 15:39:58  | INF | ### | | acc_trm_dgain_s0_z        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
01-Dec-2021 15:39:58  | INF | ### | | acc_trm_dgain_s0_x        |   -7508.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
01-Dec-2021 15:39:58  | INF | ### | | a_x_S28_DC_CBIST          |    -261.41LSB|  0.46LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:58  | INF | ### | | a_y_S28_DC_CBIST          |     320.00LSB|  0.61LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:58  | INF | ### | | a_z_S28_DC_CBIST          |     231.91LSB|  0.50LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:59  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
01-Dec-2021 15:39:59  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |    -262.62LSB|  0.63LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:59  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     319.45LSB|  0.65LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:59  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     231.33LSB|  0.91LSB  | X < DC < X, AC < X |
01-Dec-2021 15:39:59  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |          1.21|     0.00  | a_x_S28_DC_ILEAK_DIFF |
01-Dec-2021 15:39:59  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |          0.55|     0.00  | a_y_S28_DC_ILEAK_DIFF |
01-Dec-2021 15:39:59  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          0.59|     0.00  | a_z_S28_DC_ILEAK_DIFF |
01-Dec-2021 15:39:59  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
01-Dec-2021 15:40:00  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|    -263.16LSB|  0.50LSB  | X < DC < X, AC < X |
01-Dec-2021 15:40:00  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|   31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
01-Dec-2021 15:40:00  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     231.64LSB|  0.56LSB  | X < DC < X, AC < X |
01-Dec-2021 15:40:00  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.55|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
01-Dec-2021 15:40:00  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     -31679.57|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
01-Dec-2021 15:40:00  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.31|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
01-Dec-2021 15:40:00  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
01-Dec-2021 15:40:00  | FRM | ### | Wait TDMS writeprocess ...
01-Dec-2021 15:40:01  | FRM | ### | TDMS writeprocess completed.
01-Dec-2021 15:40:01  | FRM | 001 | TDMS Defragmentation file pos 1
01-Dec-2021 15:40:01  | FRM | 004 | TDMS Defragmentation file pos 4
01-Dec-2021 15:40:01  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
01-Dec-2021 15:40:01  | FRM | ### | ----------------------------------------------------------------------------
01-Dec-2021 15:40:01  | FRM | ### | Complete duration: 0.05 hours
01-Dec-2021 15:40:01  | FRM | ### | ----------------------------------------------------------------------------
